Year,NOC,Sport,Medal_Count,Num_Events,Residuals
1992,BAR,Shooting,1,13.0,-1.5556688211620342
1992,BEL,Archery,1,4.0,-3.085347590441436
1992,BEL,Athletics,8,43.0,-10.438279254148917
1992,BEL,Badminton,1,4.0,-3.6392858930010865
1992,BEL,Boxing,1,12.0,-4.195596489689928
1992,BEL,Canoeing,4,12.0,-5.170761950533256
1992,BEL,Canoeing,4,4.0,-2.5701392146305135
1992,BEL,Cycling,9,3.0,0.16365098140741097
1992,BEL,Cycling,9,7.0,-1.1366603865439622
1992,BEL,Gymnastics,5,14.0,-27.577471366320538
1992,BEL,Gymnastics,5,1.0,-23.351459420478577
1992,BEL,Judo,9,14.0,1.9471117174525734
1992,BEL,Rowing,9,14.0,-1.3954332563442584
1992,BEL,Sailing,5,10.0,-1.6964685398735764
1992,BEL,Shooting,5,13.0,-3.8832168031068495
1992,BEL,Table Tennis,3,4.0,-2.0578768635793505
1992,BEL,Tennis,1,4.0,-3.5657273781533547
1992,BEL,Wrestling,1,10.0,-4.806023078677736
1992,BEL,Wrestling,1,10.0,-4.806023078677736
1992,BEN,Athletics,5,43.0,-5.263904154978746
1992,BEN,Cycling,2,3.0,1.3380260805775828
1992,BEN,Cycling,2,7.0,0.03771471262621162
1992,BER,Athletics,5,43.0,-7.652456437996287
1992,BER,Sailing,7,10.0,6.089354276279058
1992,BHU,Archery,12,4.0,10.216849903761858
1992,BIH,Athletics,4,43.0,-7.615569542705023
1992,BIH,Canoeing,1,12.0,-1.3480522390893581
1992,BIH,Canoeing,1,4.0,1.252570496813384
1992,BIH,Judo,1,14.0,0.7698214288964715
1992,BIH,Shooting,2,13.0,-0.06050709166295265
1992,BIH,Weightlifting,1,10.0,4.234461305611795
1992,BIZ,Athletics,10,43.0,-0.1180961743997031
1992,BIZ,Cycling,8,3.0,7.483834061156626
1992,BIZ,Cycling,8,7.0,6.183522693205255
1992,BOL,Athletics,9,43.0,-1.002852536488895
1992,BOL,Cycling,2,3.0,1.5990776990674354
1992,BOL,Cycling,2,7.0,0.298766331116064
1992,BOL,Judo,2,14.0,3.3825384351125996
1992,BOL,Shooting,1,13.0,0.5522099145531754
1992,BOL,Weightlifting,1,10.0,5.847178311827923
1992,BOT,Athletics,5,43.0,-7.1879967008702135
1992,BOT,Boxing,1,12.0,2.054686063588778
1992,BRA,Archery,2,4.0,-4.403911784116254
1992,BRA,Athletics,31,43.0,10.243156552176266
1992,BRA,Basketball,24,2.0,10.468925226980875
1992,BRA,Boxing,4,12.0,-3.5141606833647447
1992,BRA,Canoeing,9,12.0,-2.489326144208073
1992,BRA,Canoeing,9,4.0,0.11129659169466777
1992,BRA,Cycling,9,3.0,-2.1549132122674077
1992,BRA,Cycling,9,7.0,-3.455224580218779
1992,BRA,Fencing,4,8.0,-8.117792010519198
1992,BRA,Gymnastics,12,14.0,-22.896035559995354
1992,BRA,Gymnastics,12,1.0,-18.670023614153394
1992,BRA,Handball,14,2.0,-4.374674286129217
1992,BRA,Judo,14,14.0,4.6285475237777565
1992,BRA,Rowing,8,14.0,-4.713997450019075
1992,BRA,Sailing,17,10.0,7.984967266451607
1992,BRA,Shooting,4,13.0,-7.201780996781666
1992,BRA,Table Tennis,8,4.0,0.6235589427458326
1992,BRA,Tennis,7,4.0,0.11570842817182836
1992,BRA,Volleyball,24,2.0,9.092645232837908
1992,BRA,Weightlifting,1,10.0,-4.906812599506919
1992,BRA,Wrestling,1,10.0,-7.124587272352553
1992,BRA,Wrestling,1,10.0,-7.124587272352553
1992,BRN,Athletics,8,43.0,-5.51391856477783
1992,BRN,Cycling,7,3.0,3.0880116707784993
1992,BRN,Cycling,7,7.0,1.7877003028271279
1992,BUL,Archery,1,4.0,-6.098747386054588
1992,BUL,Athletics,23,43.0,1.5483209502379296
1992,BUL,Badminton,11,4.0,3.3473143113857624
1992,BUL,Boxing,7,12.0,-1.2089962853030798
1992,BUL,Canoeing,18,12.0,5.815838253853592
1992,BUL,Canoeing,18,4.0,8.416460989756334
1992,BUL,Cycling,1,3.0,-10.849748814205743
1992,BUL,Cycling,1,7.0,-12.150060182157114
1992,BUL,Gymnastics,84,14.0,48.409128838066316
1992,BUL,Gymnastics,84,1.0,52.63514078390827
1992,BUL,Judo,5,14.0,-5.066288078160579
1992,BUL,Modern Pentathlon,2,2.0,-0.05246331819834005
1992,BUL,Rowing,18,14.0,4.591166948042591
1992,BUL,Shooting,17,13.0,5.103383401279999
1992,BUL,Table Tennis,1,4.0,-7.0712766591925025
1992,BUL,Tennis,3,4.0,-4.579127173766507
1992,BUL,Weightlifting,10,10.0,3.3983517985547476
1992,BUL,Wrestling,20,10.0,11.180577125709112
1992,BUL,Wrestling,20,10.0,11.180577125709112
1992,BUR,Athletics,3,43.0,-6.564438054759927
1992,BUR,Judo,1,14.0,2.8209529168415663
1992,CAF,Athletics,11,43.0,0.37682547451406734
1992,CAF,Cycling,7,3.0,5.978755710070397
1992,CAF,Cycling,7,7.0,4.678444342119025
1992,CAF,Judo,3,14.0,3.762216446115561
1992,CAN,Archery,6,4.0,-4.784966371106314
1992,CAN,Athletics,64,43.0,38.8621019651862
1992,CAN,Badminton,11,4.0,-0.3389046736659651
1992,CAN,Boxing,10,12.0,-1.8952152703548073
1992,CAN,Canoeing,27,12.0,11.129619268801866
1992,CAN,Canoeing,27,4.0,13.730242004704607
1992,CAN,Cycling,16,3.0,0.4640322007425315
1992,CAN,Cycling,16,7.0,-0.8362791672088399
1992,CAN,Fencing,24,8.0,7.501153402490743
1992,CAN,Gymnastics,57,14.0,17.722909853014585
1992,CAN,Gymnastics,57,1.0,21.948921798856546
1992,CAN,Judo,12,14.0,-1.7525070632123043
1992,CAN,Modern Pentathlon,2,2.0,-3.7386823032500667
1992,CAN,Rowing,33,14.0,15.904947962990864
1992,CAN,Sailing,16,10.0,2.603912679461546
1992,CAN,Shooting,16,13.0,0.41716441622827105
1992,CAN,Table Tennis,2,4.0,-9.757495644244228
1992,CAN,Tennis,7,4.0,-4.265346158818232
1992,CAN,Volleyball,12,2.0,-7.288409354152151
1992,CAN,Weightlifting,2,10.0,-8.28786718649698
1992,CAN,Wrestling,13,10.0,0.49435814065738626
1992,CAN,Wrestling,13,10.0,0.49435814065738626
1992,CAY,Athletics,2,43.0,-8.648103280457175
1992,CAY,Cycling,8,3.0,6.953826955099156
1992,CAY,Cycling,8,7.0,5.653515587147784
1992,CAY,Sailing,3,10.0,4.093707433818169
1992,CGO,Athletics,9,43.0,-1.146176854884665
1992,CHA,Athletics,5,43.0,-2.2418449017307935
1992,CHA,Judo,2,14.0,6.143546069870701
1992,CHI,Athletics,3,43.0,-11.390376160821983
1992,CHI,Boxing,1,12.0,-0.1476933963629916
1992,CHI,Cycling,2,3.0,-2.7884459252656537
1992,CHI,Cycling,2,7.0,-4.088757293217025
1992,CHI,Sailing,1,10.0,-1.6485654465466397
1992,CHI,Shooting,2,13.0,-2.835313709779914
1992,CHI,Table Tennis,5,4.0,3.9900262297475866
1992,CHI,Tennis,1,4.0,0.4821757151735815
1992,CHN,Archery,12,4.0,-1.2602870097139096
1992,CHN,Athletics,38,43.0,10.386781326578607
1992,CHN,Badminton,13,4.0,-0.8142253122735603
1992,CHN,Basketball,23,2.0,2.6125500013832195
1992,CHN,Boxing,4,12.0,-10.3705359089624
1992,CHN,Canoeing,6,12.0,-12.345701369805731
1992,CHN,Canoeing,6,4.0,-9.745078633902986
1992,CHN,Cycling,10,3.0,-8.011288437865062
1992,CHN,Cycling,10,7.0,-9.311599805816435
1992,CHN,Fencing,24,8.0,5.025832763883145
1992,CHN,Gymnastics,84,14.0,42.247589214407
1992,CHN,Gymnastics,84,1.0,46.473601160248954
1992,CHN,Judo,10,14.0,-6.227827701819898
1992,CHN,Modern Pentathlon,1,2.0,-7.214002941857661
1992,CHN,Rowing,33,14.0,13.429627324383269
1992,CHN,Sailing,3,10.0,-12.871407959146051
1992,CHN,Shooting,26,13.0,7.941843777620676
1992,CHN,Table Tennis,14,4.0,-0.23281628285182343
1992,CHN,Tennis,6,4.0,-7.740666797425829
1992,CHN,Volleyball,12,2.0,-9.76372999275975
1992,CHN,Weightlifting,10,10.0,-2.763187825104577
1992,CHN,Wrestling,8,10.0,-6.980962497950211
1992,CHN,Wrestling,8,10.0,-6.980962497950211
1992,CIV,Athletics,14,43.0,0.23489771692721284
1992,CIV,Canoeing,2,12.0,-2.497584979457123
1992,CIV,Canoeing,2,4.0,0.10303775644561863
1992,CIV,Judo,2,14.0,-0.37971131147129356
1992,CMR,Athletics,11,43.0,-4.224131775123356
1992,CMR,Weightlifting,1,10.0,0.6258990731934606
1992,COD,Athletics,9,43.0,-3.109079830779617
1992,COD,Boxing,1,12.0,2.1336029336793745
1992,COD,Cycling,3,3.0,0.4928504047767124
1992,COD,Cycling,3,7.0,-0.807460963174659
1992,COD,Judo,6,14.0,5.276311140821877
1992,COK,Athletics,1,43.0,-9.570118658155922
1992,COK,Weightlifting,1,10.0,5.279912190160896
1992,COL,Archery,1,4.0,-1.9513709867044131
1992,COL,Athletics,6,43.0,-11.304302650411898
1992,COL,Boxing,3,12.0,-1.0616198859529051
1992,COL,Cycling,11,3.0,3.2976275851444328
1992,COL,Cycling,11,7.0,1.9973162171930614
1992,COL,Fencing,2,8.0,-6.665251213107357
1992,COL,Football,19,1.0,6.3371046774018485
1992,COL,Shooting,4,13.0,-3.7492401993698277
1992,COL,Weightlifting,4,10.0,1.5457281979049209
1992,COL,Wrestling,1,10.0,-3.6720464749407125
1992,COL,Wrestling,1,10.0,-3.6720464749407125
1992,CRC,Archery,1,4.0,2.141646075499316
1992,CRC,Athletics,11,43.0,-2.2112855882081686
1992,CRC,Canoeing,4,12.0,0.056231715407496274
1992,CRC,Canoeing,4,4.0,2.656854451310238
1992,CRC,Fencing,1,8.0,-3.572234150903628
1992,CRC,Shooting,1,13.0,-2.6562231371660987
1992,CRO,Athletics,2,43.0,-13.261885566102908
1992,CRO,Basketball,12,2.0,3.9638831087017046
1992,CRO,Boxing,1,12.0,-1.0192028016439165
1992,CRO,Canoeing,5,12.0,-0.9943682624872441
1992,CRO,Canoeing,5,4.0,1.6062544734154978
1992,CRO,Rowing,7,14.0,-0.21903956829824622
1992,CRO,Sailing,3,10.0,-0.5200748518275646
1992,CRO,Shooting,7,13.0,1.293176884939161
1992,CRO,Table Tennis,3,4.0,1.1185168244666617
1992,CRO,Tennis,4,4.0,2.6106663098926566
1992,CRO,Wrestling,1,10.0,-1.6296293906317243
1992,CRO,Wrestling,1,10.0,-1.6296293906317243
1992,CUB,Athletics,38,43.0,18.282302811541577
1992,CUB,Basketball,12,2.0,-0.49192851365380896
1992,CUB,Boxing,12,12.0,5.524985576000569
1992,CUB,Canoeing,9,12.0,-1.4501798848427558
1992,CUB,Canoeing,9,4.0,1.1504428510599851
1992,CUB,Cycling,5,3.0,-5.115766952902092
1992,CUB,Cycling,5,7.0,-6.4160783208534635
1992,CUB,Fencing,8,8.0,-3.078645751153882
1992,CUB,Judo,12,14.0,3.667693783143072
1992,CUB,Rowing,3,14.0,-8.67485119065376
1992,CUB,Shooting,7,13.0,-3.1626347374163526
1992,CUB,Table Tennis,8,4.0,1.6627052021111481
1992,CUB,Volleyball,22,2.0,8.131791492203226
1992,CUB,Weightlifting,8,10.0,3.1323336598583964
1992,CUB,Wrestling,15,10.0,7.914558987012763
1992,CUB,Wrestling,15,10.0,7.914558987012763
1992,CYP,Archery,1,4.0,3.32400123554139
1992,CYP,Athletics,6,43.0,-6.028930428166094
1992,CYP,Judo,2,14.0,1.3564605434354
1992,CYP,Sailing,2,10.0,1.7128802861092498
1992,CYP,Shooting,2,13.0,-0.4738679771240246
1992,CYP,Wrestling,1,10.0,1.6033257473050901
1992,CYP,Wrestling,1,10.0,1.6033257473050901
1992,DEN,Archery,6,4.0,0.9728933064723284
1992,DEN,Athletics,3,43.0,-16.380038357235154
1992,DEN,Badminton,12,4.0,6.418955003912679
1992,DEN,Boxing,4,12.0,-2.1373555927761636
1992,DEN,Canoeing,10,12.0,-0.11252105361949205
1992,DEN,Canoeing,10,4.0,2.4881016822832507
1992,DEN,Cycling,12,3.0,2.2218918783211734
1992,DEN,Cycling,12,7.0,0.921580510369802
1992,DEN,Football,16,1.0,1.2613689705785909
1992,DEN,Rowing,13,14.0,1.6628076405695076
1992,DEN,Sailing,16,10.0,8.361772357040188
1992,DEN,Shooting,7,13.0,-2.8249759061930853
1992,DEN,Tennis,3,4.0,-2.5074864812395905
1992,DEN,Weightlifting,2,10.0,-2.5300075089183363
1992,DJI,Athletics,5,43.0,-3.427517042120444
1992,DJI,Judo,2,14.0,4.95787392948105
1992,DJI,Sailing,1,10.0,4.3142936721549
1992,DOM,Boxing,6,12.0,4.68346787756799
1992,DOM,Judo,4,14.0,0.8261760847104922
1992,DOM,Weightlifting,1,10.0,1.2908159614258157
1992,DOM,Wrestling,1,10.0,-0.9269587114198177
1992,DOM,Wrestling,1,10.0,-0.9269587114198177
1992,ECU,Athletics,7,43.0,-7.495591963824452
1992,ECU,Cycling,2,3.0,-2.893661728268123
1992,ECU,Cycling,2,7.0,-4.193973096219494
1992,ECU,Judo,1,14.0,-2.1102009922229588
1992,ECU,Shooting,2,13.0,-2.9405295127823834
1992,ECU,Table Tennis,1,4.0,-0.11518957325488266
1992,EGY,Boxing,3,12.0,-0.887816622995782
1992,EGY,Fencing,1,8.0,-7.491447950150233
1992,EGY,Football,17,1.0,4.5109079403589725
1992,EGY,Handball,14,2.0,-0.7483302257602524
1992,EGY,Judo,3,14.0,-2.74510841585328
1992,EGY,Modern Pentathlon,6,2.0,8.268716344108958
1992,EGY,Shooting,6,13.0,-1.5754369364127054
1992,EGY,Table Tennis,2,4.0,-1.7500969968852047
1992,EGY,Weightlifting,5,10.0,2.7195314608620436
1992,EGY,Wrestling,3,10.0,-1.4982432119835902
1992,EGY,Wrestling,3,10.0,-1.4982432119835902
1992,ESA,Athletics,2,43.0,-10.986956053856472
1992,ESA,Judo,1,14.0,-0.6015650822549787
1992,ESP,Archery,7,4.0,-2.6106885022335256
1992,ESP,Athletics,62,43.0,38.03637983405899
1992,ESP,Badminton,2,4.0,-8.164626804793176
1992,ESP,Basketball,23,2.0,6.2621485088636035
1992,ESP,Boxing,7,12.0,-3.7209374014820167
1992,ESP,Canoeing,27,12.0,12.303897137674655
1992,ESP,Canoeing,27,4.0,14.904519873577396
1992,ESP,Cycling,18,3.0,3.6383100696153203
1992,ESP,Cycling,18,7.0,2.337998701663949
1992,ESP,Fencing,26,8.0,10.67543127136353
1992,ESP,Football,17,1.0,-2.322212838127264
1992,ESP,Gymnastics,50,14.0,11.897187721887377
1992,ESP,Gymnastics,50,1.0,16.12319966772933
1992,ESP,Handball,30,2.0,8.418548995753511
1992,ESP,Judo,12,14.0,-0.5782291943395155
1992,ESP,Modern Pentathlon,6,2.0,1.4355955656227222
1992,ESP,Rowing,22,14.0,6.079225831863653
1992,ESP,Sailing,17,10.0,4.778190548334335
1992,ESP,Shooting,22,13.0,7.591442285101062
1992,ESP,Table Tennis,7,4.0,-3.5832177753714394
1992,ESP,Tennis,9,4.0,-1.0910682899454454
1992,ESP,Volleyball,24,2.0,5.885868514720634
1992,ESP,Weightlifting,6,10.0,-3.113589317624191
1992,ESP,Wrestling,10,10.0,-1.331363990469825
1992,ESP,Wrestling,10,10.0,-1.331363990469825
1992,EST,Archery,1,4.0,0.03960170608436564
1992,EST,Athletics,6,43.0,-9.313329957623118
1992,EST,Canoeing,2,12.0,-4.045812654007454
1992,EST,Canoeing,2,4.0,-1.4451899181047123
1992,EST,Cycling,3,3.0,-2.7113997220667887
1992,EST,Cycling,3,7.0,-4.01171109001816
1992,EST,Fencing,2,8.0,-4.674278520318579
1992,EST,Judo,1,14.0,-2.9279389860216245
1992,EST,Modern Pentathlon,1,2.0,5.085885773940613
1992,EST,Rowing,7,14.0,-0.2704839598184563
1992,EST,Sailing,4,10.0,0.4284807566522253
1992,EST,Shooting,4,13.0,-1.7582675065810491
1992,EST,Table Tennis,1,4.0,-0.9329275670535484
1992,EST,Wrestling,4,10.0,1.3189262178480656
1992,EST,Wrestling,4,10.0,1.3189262178480656
1992,ETH,Athletics,17,43.0,-2.781401496110739
1992,ETH,Cycling,7,3.0,-3.1794712605544078
1992,ETH,Cycling,7,7.0,-4.479782628505779
1992,EUN,Archery,12,4.0,-10.354140971442273
1992,EUN,Athletics,114,43.0,77.29292736485024
1992,EUN,Badminton,2,4.0,-20.908079274001924
1992,EUN,Basketball,24,2.0,-5.481303960345144
1992,EUN,Boxing,12,12.0,-11.464389870690766
1992,EUN,Canoeing,23,12.0,-4.439555331534095
1992,EUN,Canoeing,23,4.0,-1.838932595631352
1992,EUN,Cycling,21,3.0,-6.105142399593429
1992,EUN,Cycling,21,7.0,-7.405453767544799
1992,EUN,Fencing,32,8.0,3.9319788021547843
1992,EUN,Gymnastics,84,14.0,33.15373525267863
1992,EUN,Gymnastics,84,1.0,37.37974719852058
1992,EUN,Handball,25,2.0,-9.324903473455237
1992,EUN,Judo,13,14.0,-12.321681663548265
1992,EUN,Modern Pentathlon,6,2.0,-11.307856903586028
1992,EUN,Rowing,47,14.0,18.335773362654905
1992,EUN,Sailing,14,10.0,-10.965261920874415
1992,EUN,Shooting,28,13.0,0.847989815892312
1992,EUN,Table Tennis,11,4.0,-12.326670244580189
1992,EUN,Tennis,7,4.0,-15.834520759154195
1992,EUN,Volleyball,20,2.0,-10.857583954488113
1992,EUN,Weightlifting,10,10.0,-11.85704178683294
1992,EUN,Wrestling,20,10.0,-4.074816459678576
1992,EUN,Wrestling,20,10.0,-4.074816459678576
1992,FIJ,Athletics,12,43.0,-0.6315503019895896
1992,FIJ,Judo,4,14.0,2.753840669611905
1992,FIJ,Sailing,4,10.0,3.1102604122857547
1992,FIN,Archery,6,4.0,-0.13662475886258996
1992,FIN,Athletics,30,43.0,9.510443577429925
1992,FIN,Badminton,2,4.0,-4.690563061422241
1992,FIN,Boxing,1,12.0,-6.246873658111082
1992,FIN,Canoeing,3,12.0,-8.22203911895441
1992,FIN,Canoeing,3,4.0,-5.621416383051667
1992,FIN,Cycling,3,3.0,-7.887626187013744
1992,FIN,Cycling,3,7.0,-9.187937554965115
1992,FIN,Judo,7,14.0,-2.10416545096858
1992,FIN,Rowing,3,14.0,-9.446710424765412
1992,FIN,Sailing,8,10.0,-0.7477457082947296
1992,FIN,Shooting,15,13.0,4.0655060284719955
1992,FIN,Weightlifting,4,10.0,-1.6395255742532555
1992,FIN,Wrestling,7,10.0,-0.8573002470988893
1992,FIN,Wrestling,7,10.0,-0.8573002470988893
1992,FRA,Archery,12,4.0,-4.155339303641497
1992,FRA,Athletics,68,43.0,37.491729032651016
1992,FRA,Badminton,6,4.0,-10.709277606201148
1992,FRA,Boxing,5,12.0,-12.265588202889994
1992,FRA,Canoeing,36,12.0,14.759246336266678
1992,FRA,Canoeing,36,4.0,17.359869072169424
1992,FRA,Cycling,20,3.0,-0.9063407317926533
1992,FRA,Cycling,20,7.0,-2.2066520997440264
1992,FRA,Fencing,32,8.0,10.130780469955553
1992,FRA,Gymnastics,57,14.0,12.352536920479409
1992,FRA,Gymnastics,57,1.0,16.578548866321363
1992,FRA,Handball,16,2.0,-12.126101805654464
1992,FRA,Judo,14,14.0,-5.122879995747489
1992,FRA,Modern Pentathlon,6,2.0,-5.109055235785252
1992,FRA,Rowing,25,14.0,2.5345750304556773
1992,FRA,Sailing,17,10.0,-1.7664602530736424
1992,FRA,Shooting,24,13.0,3.0467914836930845
1992,FRA,Table Tennis,9,4.0,-8.127868576779413
1992,FRA,Tennis,10,4.0,-6.635719091353415
1992,FRA,Volleyball,12,2.0,-12.658782286687341
1992,FRA,Weightlifting,6,10.0,-9.658240119032168
1992,FRA,Wrestling,9,10.0,-8.8760147918778
1992,FRA,Wrestling,9,10.0,-8.8760147918778
1992,GAB,Athletics,2,43.0,-9.401729572945744
1992,GAB,Boxing,1,12.0,2.8409531915132478
1992,GAB,Judo,2,14.0,1.9836613986557499
1992,GAM,Athletics,8,43.0,-1.2837449057428785
1992,GBR,Archery,12,4.0,-3.852935930881287
1992,GBR,Athletics,105,43.0,74.79413240541123
1992,GBR,Badminton,12,4.0,-4.406874233440934
1992,GBR,Boxing,10,12.0,-6.96318483012978
1992,GBR,Canoeing,27,12.0,6.061649709026895
1992,GBR,Canoeing,27,4.0,8.662272444929634
1992,GBR,Cycling,17,3.0,-3.6039373590324395
1992,GBR,Cycling,17,7.0,-4.904248726983809
1992,GBR,Fencing,24,8.0,2.433183842715767
1992,GBR,Gymnastics,58,14.0,13.654940293239612
1992,GBR,Gymnastics,58,1.0,17.880952239081573
1992,GBR,Judo,14,14.0,-4.820476622987279
1992,GBR,Modern Pentathlon,6,2.0,-4.8066518630250386
1992,GBR,Rowing,46,14.0,23.83697840321589
1992,GBR,Sailing,17,10.0,-1.4640568803134286
1992,GBR,Shooting,8,13.0,-12.650805143546702
1992,GBR,Table Tennis,8,4.0,-8.825465204019203
1992,GBR,Tennis,9,4.0,-7.333315718593205
1992,GBR,Weightlifting,6,10.0,-9.355836746271953
1992,GBR,Wrestling,1,10.0,-16.573611419117587
1992,GBR,Wrestling,1,10.0,-16.573611419117587
1992,GEQ,Athletics,8,43.0,2.986173070676955
1992,GER,Archery,12,4.0,-4.038774504516034
1992,GER,Athletics,87,43.0,56.60829383177648
1992,GER,Badminton,7,4.0,-9.592712807075685
1992,GER,Basketball,12,2.0,-11.165937493418909
1992,GER,Boxing,12,12.0,-5.149023403764531
1992,GER,Canoeing,36,12.0,14.87581113539214
1992,GER,Canoeing,36,4.0,17.476433871294887
1992,GER,Cycling,21,3.0,0.21022406733280974
1992,GER,Cycling,21,7.0,-1.0900873006185634
1992,GER,Fencing,32,8.0,10.247345269081016
1992,GER,Gymnastics,84,14.0,39.469101719604865
1992,GER,Gymnastics,84,1.0,43.69511366544682
1992,GER,Handball,32,2.0,3.9904629934709988
1992,GER,Judo,13,14.0,-6.006315196622026
1992,GER,Modern Pentathlon,6,2.0,-4.992490436659789
1992,GER,Rowing,53,14.0,30.65113982958114
1992,GER,Sailing,15,10.0,-3.6498954539481794
1992,GER,Shooting,26,13.0,5.1633562828185475
1992,GER,Table Tennis,8,4.0,-9.01130377765395
1992,GER,Tennis,10,4.0,-6.519154292227952
1992,GER,Weightlifting,10,10.0,-5.541675319906705
1992,GER,Wrestling,17,10.0,-0.7594499927523373
1992,GER,Wrestling,17,10.0,-0.7594499927523373
1992,GHA,Athletics,13,43.0,-3.6563037964185803
1992,GHA,Boxing,4,12.0,0.5863789680404112
1992,GHA,Football,20,1.0,7.985103531395165
1992,GHA,Table Tennis,4,4.0,0.7240985941509894
1992,GRE,Athletics,11,43.0,-6.791844043482868
1992,GRE,Boxing,1,12.0,-3.549161279023874
1992,GRE,Cycling,2,3.0,-6.189913807926537
1992,GRE,Cycling,2,7.0,-7.490225175877907
1992,GRE,Fencing,1,8.0,-8.152792606178325
1992,GRE,Judo,2,14.0,-4.406453071881371
1992,GRE,Modern Pentathlon,1,2.0,2.6073716880808657
1992,GRE,Rowing,2,14.0,-7.748998045678203
1992,GRE,Sailing,9,10.0,2.9499666707924774
1992,GRE,Shooting,6,13.0,-2.2367815924407974
1992,GRE,Tennis,5,4.0,1.080707832512699
1992,GRE,Weightlifting,5,10.0,2.0581868048339516
1992,GRE,Wrestling,11,10.0,5.840412131988318
1992,GRE,Wrestling,11,10.0,5.840412131988318
1992,GRN,Athletics,5,43.0,-2.918784219562916
1992,GUA,Boxing,2,12.0,2.229910143668465
1992,GUA,Gymnastics,5,14.0,-22.151964732962142
1992,GUA,Gymnastics,5,1.0,-17.92595278712018
1992,GUA,Modern Pentathlon,1,2.0,7.386443110773205
1992,GUA,Shooting,3,13.0,-0.4577101697484576
1992,GUA,Weightlifting,1,10.0,2.837258227526291
1992,GUA,Wrestling,1,10.0,0.6194835546806572
1992,GUA,Wrestling,1,10.0,0.6194835546806572
1992,GUI,Athletics,8,43.0,-3.4221846944296423
1992,GUI,Judo,3,14.0,2.9632062771718513
1992,GUM,Archery,1,4.0,2.5824233268124686
1992,GUM,Athletics,2,43.0,-10.770508336895016
1992,GUM,Cycling,14,3.0,10.831421898661315
1992,GUM,Cycling,14,7.0,9.531110530709942
1992,GUM,Judo,2,14.0,0.6148826347064782
1992,GUM,Sailing,2,10.0,0.9713023773803284
1992,GUM,Weightlifting,1,10.0,3.0795225114218026
1992,GUM,Wrestling,1,10.0,0.8617478385761688
1992,GUM,Wrestling,1,10.0,0.8617478385761688
1992,GUY,Athletics,3,43.0,-7.755119549471669
1992,GUY,Boxing,2,12.0,4.487563214987323
1992,GUY,Cycling,2,3.0,0.8468106860846605
1992,GUY,Cycling,2,7.0,-0.45350068186671066
1992,HAI,Athletics,3,43.0,-8.8789826412379
1992,HAI,Judo,5,14.0,4.506408330363593
1992,HKG,Archery,1,4.0,0.27363269996185147
1992,HKG,Athletics,3,43.0,-12.079298963745632
1992,HKG,Badminton,5,4.0,3.7196943974022005
1992,HKG,Canoeing,4,12.0,-1.8117816601299683
1992,HKG,Canoeing,4,4.0,0.7888410757727735
1992,HKG,Fencing,3,8.0,-3.4402475264410928
1992,HKG,Judo,4,14.0,0.3060920078558613
1992,HKG,Rowing,3,14.0,-4.0364529659409705
1992,HKG,Sailing,4,10.0,0.6625117505297111
1992,HKG,Shooting,1,13.0,-4.524236512703563
1992,HKG,Table Tennis,6,4.0,4.301103426823937
1992,HON,Athletics,5,43.0,-7.590491529020488
1992,HON,Fencing,1,8.0,-2.951440091715948
1992,HON,Weightlifting,1,10.0,3.2595393192963296
1992,HUN,Archery,6,4.0,-2.5889174156752777
1992,HUN,Athletics,27,43.0,4.058150920617237
1992,HUN,Badminton,5,4.0,-4.142855718234928
1992,HUN,Boxing,8,12.0,-1.6991663149237688
1992,HUN,Canoeing,23,12.0,9.325668224232903
1992,HUN,Canoeing,23,4.0,11.926290960135645
1992,HUN,Cycling,4,3.0,-9.339918843826432
1992,HUN,Cycling,4,7.0,-10.640230211777803
1992,HUN,Fencing,32,8.0,17.69720235792178
1992,HUN,Gymnastics,84,14.0,46.91895880844562
1992,HUN,Gymnastics,84,1.0,51.144970754287584
1992,HUN,Handball,15,2.0,-5.559679917688239
1992,HUN,Judo,12,14.0,0.4435418922187324
1992,HUN,Modern Pentathlon,6,2.0,2.45736665218097
1992,HUN,Rowing,8,14.0,-6.899003081578099
1992,HUN,Sailing,8,10.0,-3.2000383651074173
1992,HUN,Shooting,26,13.0,12.613213371659308
1992,HUN,Table Tennis,1,4.0,-8.561446688813191
1992,HUN,Tennis,1,4.0,-8.069297203387197
1992,HUN,Weightlifting,10,10.0,1.9081817689340568
1992,HUN,Wrestling,17,10.0,6.690407096088423
1992,HUN,Wrestling,17,10.0,6.690407096088423
1992,INA,Archery,7,4.0,5.938673339720778
1992,INA,Badminton,13,4.0,11.384735037161128
1992,INA,Boxing,2,12.0,-0.17157555952771375
1992,INA,Canoeing,6,12.0,-0.1467410203710422
1992,INA,Canoeing,6,4.0,2.4538817155317005
1992,INA,Cycling,2,3.0,-3.8123280884303767
1992,INA,Cycling,2,7.0,-5.112639456381748
1992,INA,Fencing,2,8.0,-4.775206886682166
1992,INA,Judo,4,14.0,-0.02886735238521254
